1.627071018371712,2.013041997595556,1
3.8129346253874012,4.77053357167194,1
4.840428177066485,4.420996008887917,1
4.794547743693917,1.5956198119426483,1
3.4441051563294582,2.4772409041171537,1
-2.6195968861098073,2.5089131357335734,0
2.651084696664233,2.8100767732201675,1
-2.5074544069644085,1.5471574354129927,0
-3.753969250711509,2.0676923618046903,0
-2.7439241471055773,3.1997980579394443,0
-4.420892799537089,4.918949895871104,0
-2.0119373084866963,5.505785844967185,0
4.757512038085512,3.815150886157825,1
-5.621909083375417,2.622201446178872,0
4.377681131253484,2.510959838909909,1
-2.032144582051884,2.78719279870681,0
2.984048086662247,2.0484384166238554,1
-3.0423551836346903,5.49536942195018,0
3.5423581760999294,3.102049176538559,1
4.133671331463088,2.5921932778270373,1
4.357567777538502,3.7382646960940216,1
-4.911679535851465,1.1937908639395254,0
3.374819182527681,2.4881566419701886,1
-2.40470997955932,2.5752655458548888,0
-4.149942234834512,1.9330408313871559,0
1.8475465062304675,1.8084105121922278,1
4.602520810537395,4.346844042628007,1
5.457446302964156,4.014180308746273,1
-4.2005630914469085,1.806661542178504,0
3.3620435565137137,2.6649899309675438,1
-2.198372088680447,2.227911733771409,0
4.4673450737086675,3.826101094032188,1
-3.1910388957407574,2.4649147229794703,0
6.1633222063209345,4.153679805485756,1
4.84878990267761,4.706801218650399,1
-2.601911356558909,4.462197495961358,0
-3.599363505481096,3.4769112486422173,0
-2.9799519691786682,4.038910750777192,0
-5.0415474278141055,3.024912548120791,0
-2.1426555226803985,3.075663744007923,0
-4.047961123346248,3.7099420891843278,0
-2.0812685630519034,1.9374009577867795,0
-3.2213149287198504,1.5357987321359936,0
3.7519722163751688,2.9201718465048905,1
-2.9489108149957435,2.078799403447427,0
-4.207070819972729,2.4998321207033123,0
-2.638662791111427,1.2020621467606813,0
-1.9582178555429524,2.0119593941925475,0
4.287974881959917,3.5141273335353738,1
-3.6513420108508488,2.769275311168848,0
3.6068843220944875,2.5443282652539323,1
-3.505441543928542,3.528973281554048,0
-4.912015423709525,1.2642982048898421,0
3.194720722392515,2.4254332412375463,1
2.94177613643517,2.1061103891403157,1
-2.8838010272570576,4.472324127348953,0
-4.90818907360263,1.4886059094964452,0
-4.2669187468162,1.9001351284866235,0
3.3012526053192905,3.6848983636798196,1
5.471449187037373,3.555968251933512,1
-2.70876698986994,3.1265468141713506,0
-4.043407197558569,4.58513455621925,0
5.9705557012658055,3.8015758684712004,1
-3.9034916551808934,2.569498800481329,0
-4.993808576360128,2.379846773418225,0
-4.224578448461162,2.6190380152652257,0
-2.32144903710841,1.1797977069020495,0
-3.43877103106979,2.595193298811651,0
3.3263203070875362,2.74117663013941,1
-4.028528448213078,2.851536508460961,0
-3.9654560928634313,3.2724129123738175,0
-2.858141504560092,4.800786236865052,0
3.155114140268658,3.5252225684064404,1
3.93464286801804,2.880796356664722,1
2.127823932090207,2.5693816732456383,1
-3.104043570855447,3.286173692083629,0
2.3752177795798035,2.4097961267980357,1
4.6779562477322845,4.073412231008816,1
3.729359557431158,3.0360449936083285,1
-3.2288611239319653,0.7780017821048193,0
2.57785475864812,1.8620570378515195,1
-3.6966775653297868,0.8683189048885342,0
4.570630904831925,3.6257910714439303,1
5.142685267776634,4.057460832978311,1
-1.8141645819129497,1.5738635014341127,0
-2.2479194836007452,2.701043072327011,0
5.225885775710474,2.5561293544242334,1
-4.469540303762713,1.9111341901604975,0
-3.1406189896370913,3.161060376245767,0
-3.227840690150339,4.028546828818197,0
-3.775099732681185,3.1134649013949995,0
4.568511794326797,1.5000318462306335,1
1.7303440683217752,2.4008160209869276,1
-3.5858224767300553,2.6147072909196214,0
3.1811592899449677,2.323212184032875,1
-3.121545854068997,4.994622877757548,0
4.352051108375946,1.9088189380364349,1
2.773693334141762,3.3022421808411746,1
5.0762156458798025,3.8326009937923438,1
-5.135594571801795,3.560064480484231,0
2.526737832802535,4.014388131578149,1
-4.858880983511202,4.834544796050471,0
-3.1834150410111994,4.2166326539582375,0
-3.6979936199137233,1.9481844336989538,0
-3.5781790476277164,0.9261403637488876,0
-3.266993912843583,0.9974585767827979,0
-2.8549099154440585,3.5505935751284614,0
4.798016934688274,3.685196900448788,1
4.41910213029562,2.713410252392673,1
-0.6612855125429529,1.9104790952165547,0
4.6461190127790095,3.6501913302003848,1
3.4818461615062946,2.423215070869902,1
3.6170705143949493,3.9163358376343154,1
-3.46650639166786,3.8214539899836955,0
2.6049706098949064,2.7036643594980125,1
4.0521446075216385,4.088378272946876,1
3.968963427899501,3.6015709855873137,1
-4.770938813871457,2.6681401367871564,0
1.10754732180781,2.296862043044368,1
1.30447586038553,1.5874771244013604,1
2.5071578726994805,2.6225997479498626,1
1.5938483048902379,2.290073371711385,1
-4.096435376572571,4.115277510941967,0
-2.6498968220068546,5.617298605078494,0
4.265847821580831,2.952812717450177,1
-2.2436695135790545,2.5358996539482845,0
-0.2705602873364503,1.729437012090591,1
-2.947581387890324,2.7137628351273233,0
3.595157696674381,3.6401751747130384,1
-3.082155722456297,2.1604139236441284,0
-4.591533661600217,2.59971620418016,0
4.558868281148115,3.3730853023007636,1
4.465086508305645,3.259796923452247,1
3.005135334647117,2.200506290137745,1
3.6080822032916076,3.3452776935022084,1
4.0104502276491365,2.7996115917702347,1
-4.451524622978346,1.6253143972895878,0
-4.992069716471854,2.3632465606083297,0
-3.8319563241323205,4.682811460129852,0
-4.106456511730248,3.996300750413159,0
-2.5166133715379195,3.117553702745881,0
-2.489056224719414,4.537627058178585,0
2.890995325249907,3.1115757889468423,1
-2.567893958379473,3.530207237106156,0
2.5472812214865486,2.844287649100082,1
-2.751303908817562,2.7360820895822204,0
-3.0066060412270588,2.10678033295246,0
3.7922558570930325,3.4457024284995503,1
3.9165230383234233,3.5401642011784453,1
4.660845063004596,3.1380549310608186,1
2.671559073453106,2.730482866426362,1
3.0619473917976814,3.0190205641382875,1
-4.067973038910235,1.2512901958812095,0
4.4094351672332905,2.0747554068757608,1
4.389447590478935,2.977292932743456,1
1.5887869106355608,2.941342763462409,1
2.343468243802541,2.3737269572381385,1
-3.777238527746407,3.6775445159756144,0
2.676774642700143,2.3661890367104084,1
-3.380287732113868,2.1964956180891058,0
-4.941686678913794,3.8434609883881614,0
-2.261096986260533,2.6984331454963666,0
-3.2180979905339138,3.2847179048430064,0
3.470596177355591,2.576215926898655,1
2.814407712999976,3.1256132831493995,1
5.240229472191729,2.523762269346386,1
-3.7643518282264647,2.7646575122072155,0
3.156967077199389,3.154194806146891,1
4.457955852546414,3.628125150011748,1
3.874897282030008,3.9532636963589645,1
-2.8080961782643454,3.9504388442869915,0
4.807997269443595,3.163413411725554,1
3.31404363349089,1.6415196425940037,1
-1.806976979730812,4.412320558441562,0
-3.0966654244626657,1.90877485918159,0
4.159121118079231,1.8825399179451339,1
-1.714289682611026,3.878390046250505,0
3.1332505357967864,3.067513023686504,1
3.17392583060436,4.482774632572803,1
2.8268815838598416,3.049619968006578,1
3.9696553430377812,2.7196134850997526,1
2.872268491324065,3.3379762635739736,1
-5.0642654196834815,4.550347644767983,0
3.0280555535248084,2.5383870163051685,1
4.450820387814059,2.615424927658052,1
3.6657357103301416,3.506499250083249,1
-2.9755378915509234,1.7114805078141437,0
-2.429749485303808,3.7205147842510207,0
-3.412522210535506,3.5114257265465922,0
3.2109987151565273,2.406047306168027,1
2.7413837872652387,3.6766811813146942,1
3.3755184236157576,2.2999297316775724,1
-3.372174981711015,4.94816692041426,0
-3.14962645631957,2.270338215566577,0
6.084255877850074,6.484225810401386,1
-4.825239296023359,1.0804877899296783,0
-3.2413144199746613,3.970951553345053,0
-3.0816145677185363,3.196672420817092,0
3.371664046476045,3.6904088061834037,1
-1.562896133132919,5.525580675524305,0
